Serial #s, 
, , , , , , , , , , Functional Test Parameters , , , , , , , , , , , , , , , Gate Signal Test Parameters , 
   , Check Pos 15V,	CH2 Off Gate Voltage,	   CH1 On Gate Voltage,	CH1 Off Gate Voltage,	CH2 On Gate Voltage,   UVLO, OVLO, 	Digital +5V, CH1 Pos Vunreg,	CH1 Neg Vunreg,	CH2 Pos Vunreg,	CH2 Neg Vunreg,	Ch1 Freq,	Ch1 Duty, Ch2 Freq,	Ch2 Duty,	TempFreq,	Temp Duty,	DCL Freq,	DCL Duty,	Ch1 Gate Trig Freq,	Ch2 Gate Trig Freq, 2L Aug Switch - Ch1, Aug Switch - Ch2, DSAT - Ch1, DSAT- Ch2, Deadtime - Ch1(ns), Deadtime - Ch2(ns), Result, Reason for Failure 
ZJ2404122-001-0005,14.87,4.12,18.77,3.99,18.71,PASS,PASS,5.35,21.98,7.44,21.94,7.5,10006.25,48.69,10041.42,48.86,31372.55,8.24,31360.25,48.61,50.03102,50.05006,PASSED,PASSED,PASSED,PASSED,990.4,1008,FAIL,Failed TestTempraturePWMFreq,
ZJ2404122-001-0005,14.87,4.14,18.75,3.96,18.72,PASS,PASS,5.35,21.98,7.45,21.94,7.49,10003.75,48.72,10041.42,48.9,31347.96,57.09,31347.96,46.94,50,49.96003,PASSED,PASSED,FAILED,PASSED,1001.6,983.4,FAIL,Failed Lo Side DSAT Test , 
ZJ2404122-001-0005,14.87,4.16,18.83,4,18.77,PASS,PASS,5.37,21.98,7.46,21.95,7.46,10002.5,48.69,10041.42,48.86,31347.96,57.84,31347.96,51.14,49.98604,49.94706,PASSING,PASSED,FAILED,PASSED,1005.6,987.2,FAIL,Failed Lo Side DSAT Test , 
ZJ2404122-001-0006,14.88,4.02,18.73,3.99,18.71,PASS,PASS,5.36,21.97,7.44,21.94,7.45,10003.75,48.71,10041.42,48.85,31458.91,57.06,31446.54,44.58,49.992,49.991,PASSED,PASSED,PASSED,PASSED,1001.4,982.4,FAIL,Failed TestDCLinkPWMFreq,
ZJ2404122-001-0006,14.88,4.05,18.79,4,18.77,PASS,PASS,5.37,21.97,7.45,21.95,7.46,10003.75,48.73,10041.42,48.91,31434.18,57.45,31434.18,55.72,49.91714,49.97701,PASSED,PASSED,PASSED,PASSED,992,1005.6,FAIL,Failed GenerateHiSideDSATFault Test,Failed TestDCLinkPWMFreq,
ZJ2404122-001-0002,14.87,4,18.77,3.96,18.73,PASS,PASS,5.34,21.99,7.43,21.95,7.45,10006.25,48.71,10041.42,48.9,31311.15,57.14,31311.15,52.33,49.98101,49.97801,PASSED,PASSED,PASSED,PASSED,1016,991.2,PASS,
ZJ24011500010122RH6,14.87,4.03,18.75,3.96,18.78,PASS,PASS,5.35,21.97,7.43,21.95,7.44,10001.25,48.69,10041.42,48.9,31384.86,57.04,31397.17,48,49.992,50.05205,PASSED,PASSED,PASSED,PASSED,1013,972,FAIL,
ZJ24011500010097RH6,14.87,4.05,18.77,3.97,18.68,PASS,PASS,5.35,21.98,7.43,21.95,7.47,10002.5,48.71,10041.42,48.91,31434.18,56.31,31434.18,48.8,49.97401,49.98401,PASSED,PASSED,PASSED,PASSED,1027.4,985.6,FAIL,Failed GenerateHiSideDSATFault Test,
ZJ24011500010297RH6,14.88,4.08,18.71,4.01,18.81,PASS,PASS,5.34,21.98,7.43,21.95,7.45,10005,48.77,10041.42,48.9,31446.54,57.08,31446.54,48.66,49.95903,50.05406,PASSED,PASSED,PASSED,FAILED,1015.2,978.4,FAIL,Failed GenerateHiSideDSATFault Test,Failed High Side DSAT Test , 
ZJ24011500010297RH6,14.88,4.07,18.77,3.78,18.82,PASS,PASS,5.34,21.98,7.44,21.97,7.45,10005,48.74,10041.42,48.91,31434.18,57.84,31434.18,51.71,49.98401,49.97301,PASSED,PASSED,PASSED,FAILED,1020.8,992.8,FAIL,Failed High Side DSAT Test , 
ZJ24011500010158RH6,14.88,3.99,18.88,3.95,18.71,PASS,PASS,5.34,21.99,7.44,21.96,7.44,10001.25,48.72,10041.42,48.9,31384.86,34.76,31384.86,48.33,50.07311,50.09116,PASSED,PASSED,PASSED,PASSED,1013.8,1011.4,FAIL,Failed TestTempraturePWMFreq,
ZJ24011500010158RH6,14.87,4.01,18.91,3.96,18.83,PASS,PASS,5.34,21.98,7.47,21.94,7.44,10000,48.71,10041.42,48.91,31384.86,57.83,31384.86,51.86,50.06107,49.988,PASSED,PASSED,PASSED,FAILED,1025.6,994.4,FAIL,Failed High Side DSAT Test , 
ZJ24011500010158RH6,14.87,4.01,18.9,4.02,18.79,PASS,PASS,5.35,21.97,7.45,21.93,7.46,10003.75,48.76,10041.42,48.89,31409.5,57.48,31409.5,48.02,49.95604,50.0285,PASSING,PASSED,FAILED,FAILED,1031.2,984,FAIL,Failed Lo Side DSAT Test , Failed High Side DSAT Test , 
ZJ24011500010158RH6,14.87,4.05,18.95,3.98,18.8,PASS,PASS,5.35,21.97,7.44,21.93,7.45,10007.51,48.79,10041.42,48.91,31384.86,57.87,31384.86,51.98,49.993,50.01901,PASSED,PASSED,PASSED,PASSED,1009.6,987.2,PASS,
ZJ24011500010297RH6,14.87,4.06,18.66,3.99,18.78,PASS,PASS,5.36,21.96,7.45,21.94,7.45,10002.5,48.71,10041.42,48.9,31446.54,7.47,31446.54,47.92,49.94406,49.94655,PASSED,PASSED,PASSED,PASSED,1011.2,991.8,FAIL,Failed TestTempraturePWMFreq,
ZJ24011500010291RH6,14.87,4.16,18.73,3.99,18.65,PASS,PASS,5.36,21.96,7.46,21.92,7.46,10002.5,48.7,10041.42,48.89,31372.55,57.1,31372.55,48.9,50.03202,49.96203,PASSED,PASSED,PASSED,PASSED,1008.8,995.2,PASS,
ZJ24011500010060RH6,14.88,4.03,18.72,4.07,18.74,PASS,PASS,5.37,21.96,7.44,21.92,7.45,10002.5,48.72,10041.42,48.9,31446.54,57.86,31446.54,49.29,49.99,50.03202,PASSED,PASSED,PASSED,PASSED,1009.6,980,PASS,
ZJ24011500010057RH6,14.88,4.15,18.58,3.55,18.64,PASS,PASS,5.32,21.95,7.43,21.93,7.45,10002.5,48.72,10041.42,48.9,31508.47,57.11,31508.47,48.29,50.009,50.006,PASSING,PASSED,PASSED,PASSED,1008,1326.4,FAIL,Failed CheckCH1OnOffVoltage Test,
ZJ24011500010057RH6,14.87,4.19,18.67,3.89,18.64,PASS,PASS,5.32,21.96,7.46,21.93,7.45,10005,48.75,10041.42,48.9,31520.88,57.88,31520.88,46.73,49.989,49.94606,PASSED,PASSED,PASSED,PASSED,997.6,1340.8,PASS,
ZJ2404122-001-0008,14.86,4.08,18.71,4.04,18.7,PASS,PASS,5.4,21.96,7.44,21.93,7.45,10002.5,48.69,10041.42,48.93,31458.91,3.54,31471.28,33.48,50.007,49.9012,PASSED,PASSED,FAILED,FAILED,1016.8,982.6,FAIL,Failed TestTempraturePWMFreq,Failed TestDCLinkPWMFreq,Failed Lo Side DSAT Test , Failed High Side DSAT Test , 
ZJ24011500010054RH6,14.87,4.11,18.76,3.99,18.79,PASS,PASS,5.4,21.96,7.45,21.92,7.46,10003.75,48.73,10041.42,48.88,31446.54,57.86,31446.54,44.77,49.95304,49.994,PASSED,PASSED,PASSED,PASSED,1004.8,966.4,FAIL,Failed TestDCLinkPWMFreq,
ZJ24011500010213RH6,14.87,4.03,18.87,4.06,18.68,PASS,PASS,5.37,21.95,7.45,21.92,7.46,10003.75,48.77,10041.42,48.91,31471.28,57.47,31471.28,50.55,49.96453,49.99,PASSING,PASSED,PASSED,PASSED,1004,1006.4,PASS,
ZJ24011500010160RH6,14.88,4,18.74,3.98,18.78,PASS,PASS,5.36,21.95,7.44,21.93,7.49,10002.5,48.7,10041.42,48.88,31372.55,57.45,31372.55,45.14,50.04604,50.00149,PASSED,PASSED,FAILED,FAILED,1010.2,975.2,FAIL,Failed Lo Side DSAT Test , Failed High Side DSAT Test , 
ZJ24011500010160RH6,14.87,4.02,18.77,3.98,18.82,PASS,PASS,5.38,21.95,7.43,21.93,7.46,10001.25,48.71,10041.42,48.89,31397.17,57.85,31397.17,37.95,50.03703,50.05707,PASSED,PASSED,PASSED,PASSED,1021.6,999.8,FAIL,Failed TestDCLinkPWMFreq,
ZJ24011500010160RH6,14.87,4.02,18.76,4.12,18.84,PASS,PASS,5.36,21.95,7.46,21.93,7.46,9997.5,48.65,10041.42,48.88,31384.86,57.47,31384.86,47.78,49.98201,50.01901,PASSED,PASSED,PASSED,PASSED,1004,990.2,PASS,
ZJ24011500010305RH6,14.87,4.13,18.64,4.21,18.92,PASS,PASS,5.4,21.95,7.45,21.92,7.49,10000,48.68,10041.42,48.93,31397.17,57.81,31397.17,44.62,49.97002,49.993,PASSED,PASSED,PASSED,PASSED,987.2,1336,FAIL,Failed TestDCLinkPWMFreq,
ZJ24011500010305RH6,14.87,4.15,18.67,4.04,18.95,PASS,PASS,5.41,21.95,7.45,21.92,7.46,10006.25,48.72,10041.42,48.89,31384.86,58.3,31384.86,49.08,50.02401,50.002,PASSED,PASSED,PASSED,PASSED,1001.6,1352,PASS,
ZJ24011500010264RH6,14.87,3.97,18.79,3.9,18.82,PASS,PASS,5.39,21.94,7.44,21.9,7.45,10000,48.69,10041.42,48.91,31397.17,57.1,31397.17,48.98,49.95804,49.96003,PASSED,PASSED,PASSED,PASSED,1004,991.2,PASS,
ZJ24011500010106RH6,14.87,4.01,18.76,4.06,18.8,PASS,PASS,5.38,21.94,7.44,21.92,7.47,10005,48.72,10041.42,48.94,31458.91,57.02,31471.28,53.19,50.03502,50.01049,PASSED,PASSED,PASSED,PASSED,999.2,988,FAIL,Failed TestDCLinkPWMFreq,
ZJ24011500010106RH6,14.88,4.09,18.79,4.01,18.8,PASS,PASS,5.36,21.95,7.45,21.92,7.46,10002.5,48.72,10041.42,48.91,31458.91,57.88,31458.91,48.6,50.01466,50.009,PASSED,PASSED,PASSED,PASSED,1007.4,1007.2,FAIL,
ZJ24011500010161RH6,14.87,4.17,18.89,3.93,18.93,PASS,PASS,5.33,21.95,7.44,21.93,7.46,10005,48.72,10041.42,48.9,31347.96,56.31,31347.96,49.53,49.94207,49.98201,PASSING,PASSED,PASSED,PASSED,1032.8,1352.8,PASS,
ZJ24011500010312RH6,14.87,4.1,18.62,3.99,18.82,PASS,PASS,5.38,21.94,7.47,21.92,7.46,10003.75,48.74,10041.42,48.88,31372.55,57.06,31372.55,48.16,49.97801,49.94506,PASSING,PASSED,PASSED,PASSED,977.8,995.2,PASS,
ZJ24011500010101RH6,14.87,4.06,18.6,4.01,18.78,PASS,PASS,5.34,21.95,7.44,21.92,7.45,10005,48.74,10041.42,48.89,31372.55,38.35,31372.55,53.37,49.989,50.04704,PASSED,PASSED,PASSED,PASSED,1014.4,1350.4,FAIL,Failed TestTempraturePWMFreq,Failed TestDCLinkPWMFreq,
ZJ24011500010101RH6,14.87,4.06,18.62,4.03,18.8,PASS,PASS,5.34,21.95,7.45,21.92,7.45,10002.5,48.71,10041.42,48.89,31384.86,57.87,31384.86,47.82,50.009,49.9795,PASSED,PASSED,PASSED,PASSED,1007.2,1356.8,PASS,
ZJ24011500010047RH6,14.86,4.13,18.58,3.96,18.78,PASS,PASS,5.38,21.95,7.45,21.91,7.45,10003.75,48.73,10041.42,48.93,31421.84,56.28,31421.84,48.55,49.989,49.95403,PASSING,PASSED,PASSED,PASSED,1030.4,991,PASS,
ZJ24011500010098RH6,14.86,4.01,18.77,3.92,18.62,PASS,PASS,5.34,21.95,7.44,21.93,7.45,10002.5,48.7,10041.42,48.9,31508.47,57.11,31508.47,48.88,50.08916,49.96003,PASSED,PASSED,PASSED,PASSED,978.4,991.2,PASS,
ZJ24011500010282RH6,14.87,4.04,18.8,3.98,18.76,PASS,PASS,5.35,21.95,7.46,21.93,7.45,10006.25,48.76,10041.42,48.89,31384.86,58.22,31384.86,47.7,49.97202,49.97102,PASSING,PASSED,PASSED,PASSED,1008,1010.4,PASS,
